ID,time,pop,popPred,indivPredMean,indivPredMode
1,2.22045e-16,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.99561e-16,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.04138e-16,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.45224e-16,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,7.35563e-16,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,9.9235e-16,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.33878e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.80615e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.43669e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.28734e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.43496e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.98322e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,8.07197e-15,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.08899e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.46916e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.98205e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.67399e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.60748e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.86687e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,6.5659e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,8.85808e-14,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.19505e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.61224e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.17508e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.9344e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.95881e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.34083e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,7.20533e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,9.72073e-13,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.31143e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.76925e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.3869e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.22017e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.34434e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.86096e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,7.90704e-12,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.06674e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.43914e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.94155e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.61935e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.53377e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.76742e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,6.43174e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,8.67708e-11,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.17063e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.5793e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.13063e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.87444e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.87791e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.2317e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,7.05811e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,9.52211e-10,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.28463e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.7331e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.33813e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.15437e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.25557e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.7412e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,7.74547e-09,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.04494e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.40974e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.90188e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.56583e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.46157e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.67001e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,6.30032e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,8.49978e-08,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.14671e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.54703e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.0871e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.81571e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.79868e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,5.1248e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,6.91389e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,9.32754e-07,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.25838e-06,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,1.69768e-06,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,2.29035e-06,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,3.08992e-06,2.46427e+06,2.46427e+06,2.06225e+06,1.87372e+06
1,4.16862e-06,2.46427e+06,2.46427e+06,2.06225e+06,1.87373e+06
1,5.62389e-06,2.46427e+06,2.46427e+06,2.06225e+06,1.87373e+06
1,7.58721e-06,2.46428e+06,2.46428e+06,2.06225e+06,1.87373e+06
1,1.02359e-05,2.46428e+06,2.46428e+06,2.06225e+06,1.87373e+06
1,1.38093e-05,2.46428e+06,2.46428e+06,2.06226e+06,1.87373e+06
1,1.86302e-05,2.46428e+06,2.46428e+06,2.06226e+06,1.87373e+06
1,2.5134e-05,2.46429e+06,2.46429e+06,2.06226e+06,1.87374e+06
1,3.39083e-05,2.46429e+06,2.46429e+06,2.06227e+06,1.87374e+06
1,4.57458e-05,2.4643e+06,2.4643e+06,2.06227e+06,1.87375e+06
1,6.17158e-05,2.46431e+06,2.46431e+06,2.06228e+06,1.87376e+06
1,8.3261e-05,2.46432e+06,2.46432e+06,2.0623e+06,1.87377e+06
1,0.000112328,2.46433e+06,2.46433e+06,2.06231e+06,1.87379e+06
1,0.000151541,2.46436e+06,2.46436e+06,2.06233e+06,1.87381e+06
1,0.000204445,2.46439e+06,2.46439e+06,2.06236e+06,1.87384e+06
1,0.000275817,2.46443e+06,2.46443e+06,2.06241e+06,1.87388e+06
1,0.000372106,2.46448e+06,2.46448e+06,2.06246e+06,1.87393e+06
1,0.000502009,2.46456e+06,2.46456e+06,2.06254e+06,1.87401e+06
1,0.000677261,2.46466e+06,2.46466e+06,2.06264e+06,1.8741e+06
1,0.000913695,2.46479e+06,2.46479e+06,2.06277e+06,1.87424e+06
1,0.00123267,2.46497e+06,2.46497e+06,2.06296e+06,1.87442e+06
1,0.001663,2.46522e+06,2.46522e+06,2.0632e+06,1.87466e+06
1,0.00224355,2.46555e+06,2.46555e+06,2.06354e+06,1.87499e+06
1,0.00302678,2.466e+06,2.466e+06,2.06399e+06,1.87543e+06
1,0.00408344,2.4666e+06,2.4666e+06,2.06459e+06,1.87602e+06
1,0.00550898,2.46741e+06,2.46741e+06,2.06541e+06,1.87683e+06
1,0.00743217,2.46851e+06,2.46851e+06,2.06652e+06,1.87791e+06
1,0.0100268,2.46999e+06,2.46999e+06,2.06801e+06,1.87937e+06
1,0.0135271,2.47198e+06,2.47198e+06,2.07002e+06,1.88135e+06
1,0.0182495,2.47467e+06,2.47467e+06,2.07273e+06,1.88401e+06
1,0.0246204,2.4783e+06,2.4783e+06,2.0764e+06,1.88761e+06
1,0.032,2.4825e+06,2.4825e+06,2.08064e+06,1.89177e+06
1,0.0332155,2.4832e+06,2.4832e+06,2.08134e+06,1.89246e+06
1,0.0448111,2.48979e+06,2.48979e+06,2.08801e+06,1.89901e+06
1,0.0604548,2.49869e+06,2.49869e+06,2.09701e+06,1.90786e+06
1,0.064,2.5007e+06,2.5007e+06,2.09905e+06,1.90987e+06
1,0.0815597,2.51067e+06,2.51067e+06,2.10916e+06,1.91981e+06
1,0.096,2.51886e+06,2.51886e+06,2.11748e+06,1.928e+06
1,0.110032,2.52681e+06,2.52681e+06,2.12556e+06,1.93597e+06
1,0.128,2.53698e+06,2.53698e+06,2.13592e+06,1.94618e+06
1,0.148445,2.54853e+06,2.54853e+06,2.14771e+06,1.95781e+06
1,0.16,2.55505e+06,2.55505e+06,2.15437e+06,1.96439e+06
1,0.192,2.57308e+06,2.57308e+06,2.17284e+06,1.98264e+06
1,0.200267,2.57773e+06,2.57773e+06,2.17761e+06,1.98736e+06
1,0.224,2.59106e+06,2.59106e+06,2.19131e+06,2.00092e+06
1,0.256,2.60899e+06,2.60899e+06,2.20978e+06,2.01922e+06
1,0.270181,2.61692e+06,2.61692e+06,2.21797e+06,2.02735e+06
1,0.288,2.62687e+06,2.62687e+06,2.22825e+06,2.03756e+06
1,0.32,2.6447e+06,2.6447e+06,2.24673e+06,2.05592e+06
1,0.352,2.66247e+06,2.66247e+06,2.2652e+06,2.07431e+06
1,0.364502,2.66939e+06,2.66939e+06,2.27241e+06,2.0815e+06
1,0.384,2.68018e+06,2.68018e+06,2.28366e+06,2.09271e+06
1,0.416,2.69782e+06,2.69782e+06,2.30211e+06,2.11114e+06
1,0.448,2.71541e+06,2.71541e+06,2.32056e+06,2.12957e+06
1,0.48,2.73293e+06,2.73293e+06,2.33899e+06,2.14802e+06
1,0.491751,2.73935e+06,2.73935e+06,2.34575e+06,2.1548e+06
1,0.512,2.75038e+06,2.75038e+06,2.3574e+06,2.16648e+06
1,0.544,2.76776e+06,2.76776e+06,2.37579e+06,2.18495e+06
1,0.576,2.78508e+06,2.78508e+06,2.39416e+06,2.20342e+06
1,0.608,2.80231e+06,2.80231e+06,2.41251e+06,2.2219e+06
1,0.64,2.81948e+06,2.81948e+06,2.43083e+06,2.24037e+06
1,0.663423,2.83199e+06,2.83199e+06,2.44422e+06,2.25389e+06
1,0.672,2.83656e+06,2.83656e+06,2.44912e+06,2.25884e+06
1,0.704,2.85357e+06,2.85357e+06,2.46739e+06,2.27731e+06
1,0.736,2.8705e+06,2.8705e+06,2.48561e+06,2.29577e+06
1,0.768,2.88734e+06,2.88734e+06,2.5038e+06,2.31421e+06
1,0.8,2.9041e+06,2.9041e+06,2.52195e+06,2.33265e+06
1,0.832,2.92078e+06,2.92078e+06,2.54007e+06,2.35107e+06
1,0.864,2.93736e+06,2.93736e+06,2.55813e+06,2.36947e+06
1,0.895025,2.95336e+06,2.95336e+06,2.57561e+06,2.38729e+06
1,0.896,2.95386e+06,2.95386e+06,2.57615e+06,2.38784e+06
1,0.928,2.97027e+06,2.97027e+06,2.59413e+06,2.4062e+06
1,0.96,2.98658e+06,2.98658e+06,2.61205e+06,2.42453e+06
1,0.992,3.0028e+06,3.0028e+06,2.62992e+06,2.44283e+06
1,1,3.00684e+06,3.00684e+06,2.63438e+06,2.44741e+06
1,1.024,3.01893e+06,3.01893e+06,2.64774e+06,2.46111e+06
1,1.056,3.03496e+06,3.03496e+06,2.66549e+06,2.47934e+06
1,1.088,3.05089e+06,3.05089e+06,2.68319e+06,2.49755e+06
1,1.12,3.06673e+06,3.06673e+06,2.70083e+06,2.51571e+06
1,1.152,3.08246e+06,3.08246e+06,2.7184e+06,2.53384e+06
1,1.184,3.09809e+06,3.09809e+06,2.73591e+06,2.55192e+06
1,1.20748,3.10949e+06,3.10949e+06,2.74872e+06,2.56516e+06
1,1.216,3.11361e+06,3.11361e+06,2.75335e+06,2.56996e+06
1,1.248,3.12903e+06,3.12903e+06,2.77072e+06,2.58795e+06
1,1.28,3.14431e+06,3.14431e+06,2.78802e+06,2.60589e+06
1,1.312,3.15925e+06,3.15925e+06,2.80525e+06,2.62378e+06
1,1.344,3.17195e+06,3.17195e+06,2.82239e+06,2.64161e+06
1,1.376,3.17998e+06,3.17998e+06,2.83946e+06,2.65939e+06
1,1.408,3.18363e+06,3.18363e+06,2.85644e+06,2.67711e+06
1,1.44,3.18297e+06,3.18297e+06,2.87331e+06,2.69476e+06
1,1.472,3.1779e+06,3.1779e+06,2.88986e+06,2.71235e+06
1,1.504,3.16896e+06,3.16896e+06,2.90441e+06,2.72987e+06
1,1.536,3.15611e+06,3.15611e+06,2.91501e+06,2.74728e+06
1,1.568,3.1395e+06,3.1395e+06,2.9219e+06,2.76431e+06
1,1.6,3.11934e+06,3.11934e+06,2.92513e+06,2.77916e+06
1,1.62902,3.09819e+06,3.09819e+06,2.92494e+06,2.78948e+06
1,1.632,3.09587e+06,3.09587e+06,2.92476e+06,2.79038e+06
1,1.664,3.06931e+06,3.06931e+06,2.92086e+06,2.7982e+06
1,1.696,3.0399e+06,3.0399e+06,2.91354e+06,2.80266e+06
1,1.728,3.00791e+06,3.00791e+06,2.90293e+06,2.8038e+06
1,1.76,2.97358e+06,2.97358e+06,2.88918e+06,2.80168e+06
1,1.792,2.93717e+06,2.93717e+06,2.87229e+06,2.79639e+06
1,1.824,2.89893e+06,2.89893e+06,2.85276e+06,2.78805e+06
1,1.856,2.85911e+06,2.85911e+06,2.83068e+06,2.77659e+06
1,1.888,2.81795e+06,2.81795e+06,2.80617e+06,2.76249e+06
1,1.92,2.77559e+06,2.77559e+06,2.7794e+06,2.74581e+06
1,1.952,2.73243e+06,2.73243e+06,2.7506e+06,2.72665e+06
1,1.984,2.68862e+06,2.68862e+06,2.72e+06,2.70525e+06
1,2,2.66654e+06,2.66654e+06,2.70408e+06,2.69372e+06
1,2.016,2.64434e+06,2.64434e+06,2.68778e+06,2.68167e+06
1,2.048,2.59965e+06,2.59965e+06,2.65414e+06,2.6562e+06
1,2.08,2.55483e+06,2.55483e+06,2.61929e+06,2.62892e+06
1,2.112,2.50994e+06,2.50994e+06,2.58339e+06,2.6001e+06
1,2.144,2.46515e+06,2.46515e+06,2.54663e+06,2.56984e+06
1,2.176,2.42059e+06,2.42059e+06,2.50919e+06,2.53847e+06
1,2.19771,2.39052e+06,2.39052e+06,2.48347e+06,2.51661e+06
1,2.208,2.37633e+06,2.37633e+06,2.4712e+06,2.50608e+06
1,2.24,2.33251e+06,2.33251e+06,2.43283e+06,2.47266e+06
1,2.272,2.28917e+06,2.28917e+06,2.39421e+06,2.43849e+06
1,2.304,2.24643e+06,2.24643e+06,2.35546e+06,2.40381e+06
1,2.336,2.20432e+06,2.20432e+06,2.3167e+06,2.3686e+06
1,2.368,2.16289e+06,2.16289e+06,2.27802e+06,2.33297e+06
1,2.4,2.12221e+06,2.12221e+06,2.23954e+06,2.29721e+06
1,2.432,2.08229e+06,2.08229e+06,2.20132e+06,2.26134e+06
1,2.464,2.04319e+06,2.04319e+06,2.16344e+06,2.22536e+06
1,2.496,2.0049e+06,2.0049e+06,2.12597e+06,2.18951e+06
1,2.528,1.96746e+06,1.96746e+06,2.08897e+06,2.15385e+06
1,2.56,1.93087e+06,1.93087e+06,2.05249e+06,2.11837e+06
1,2.592,1.89515e+06,1.89515e+06,2.01657e+06,2.08318e+06
1,2.624,1.86029e+06,1.86029e+06,1.98124e+06,2.04839e+06
1,2.656,1.8263e+06,1.8263e+06,1.94654e+06,2.01401e+06
1,2.688,1.79316e+06,1.79316e+06,1.91249e+06,1.98004e+06
1,2.72,1.76088e+06,1.76088e+06,1.87912e+06,1.9466e+06
1,2.752,1.72945e+06,1.72945e+06,1.84643e+06,1.9137e+06
1,2.784,1.69885e+06,1.69885e+06,1.81443e+06,1.88133e+06
1,2.816,1.66908e+06,1.66908e+06,1.78314e+06,1.84955e+06
1,2.848,1.6401e+06,1.6401e+06,1.75255e+06,1.81838e+06
1,2.88,1.61192e+06,1.61192e+06,1.72267e+06,1.78782e+06
1,2.912,1.58452e+06,1.58452e+06,1.69349e+06,1.75788e+06
1,2.944,1.55789e+06,1.55789e+06,1.66501e+06,1.72858e+06
1,2.96493,1.54086e+06,1.54086e+06,1.64676e+06,1.70976e+06
1,2.976,1.53198e+06,1.53198e+06,1.63723e+06,1.69992e+06
1,3,1.51302e+06,1.51302e+06,1.61684e+06,1.67884e+06
1,3.008,1.50679e+06,1.50679e+06,1.61014e+06,1.6719e+06
1,3.04,1.48231e+06,1.48231e+06,1.58373e+06,1.64452e+06
1,3.072,1.45853e+06,1.45853e+06,1.558e+06,1.61778e+06
1,3.104,1.4354e+06,1.4354e+06,1.53293e+06,1.59167e+06
1,3.136,1.41292e+06,1.41292e+06,1.50851e+06,1.5662e+06
1,3.168,1.3911e+06,1.3911e+06,1.48473e+06,1.54135e+06
1,3.2,1.3699e+06,1.3699e+06,1.46158e+06,1.51711e+06
1,3.232,1.34928e+06,1.34928e+06,1.43904e+06,1.49349e+06
1,3.264,1.32924e+06,1.32924e+06,1.41708e+06,1.47046e+06
1,3.296,1.30979e+06,1.30979e+06,1.39569e+06,1.44801e+06
1,3.328,1.29089e+06,1.29089e+06,1.37489e+06,1.42614e+06
1,3.36,1.2725e+06,1.2725e+06,1.35466e+06,1.40484e+06
1,3.392,1.25463e+06,1.25463e+06,1.33497e+06,1.38408e+06
1,3.424,1.23728e+06,1.23728e+06,1.31579e+06,1.36387e+06
1,3.456,1.2204e+06,1.2204e+06,1.29712e+06,1.34417e+06
1,3.488,1.20398e+06,1.20398e+06,1.27895e+06,1.32498e+06
1,3.52,1.18803e+06,1.18803e+06,1.26129e+06,1.30628e+06
1,3.552,1.17252e+06,1.17252e+06,1.24411e+06,1.28808e+06
1,3.584,1.15742e+06,1.15742e+06,1.22739e+06,1.27037e+06
1,3.616,1.14272e+06,1.14272e+06,1.21112e+06,1.25314e+06
1,3.648,1.1284e+06,1.1284e+06,1.19529e+06,1.23633e+06
1,3.68,1.11447e+06,1.11447e+06,1.17988e+06,1.21995e+06
1,3.712,1.10094e+06,1.10094e+06,1.16487e+06,1.204e+06
1,3.744,1.08779e+06,1.08779e+06,1.15026e+06,1.18847e+06
1,3.776,1.075e+06,1.075e+06,1.13604e+06,1.17336e+06
1,3.808,1.06252e+06,1.06252e+06,1.12219e+06,1.15863e+06
1,3.84,1.05036e+06,1.05036e+06,1.10871e+06,1.14427e+06
1,3.872,1.03852e+06,1.03852e+06,1.09558e+06,1.13029e+06
1,3.904,1.027e+06,1.027e+06,1.0828e+06,1.11668e+06
1,3.936,1.0158e+06,1.0158e+06,1.07035e+06,1.10345e+06
1,3.968,1.00489e+06,1.00489e+06,1.05822e+06,1.09054e+06
1,4,994254,994254,1.04641e+06,1.07795e+06
2,2.22045e-16,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.99561e-16,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.04138e-16,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.45224e-16,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,7.35563e-16,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,9.9235e-16,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.33878e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.80615e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.43669e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.28734e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.43496e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.98322e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,8.07197e-15,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.08899e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.46916e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.98205e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.67399e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.60748e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.86687e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,6.5659e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,8.85808e-14,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.19505e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.61224e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.17508e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.9344e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.95881e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.34083e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,7.20533e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,9.72073e-13,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.31143e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.76925e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.3869e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.22017e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.34434e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.86096e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,7.90704e-12,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.06674e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.43914e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.94155e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.61935e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.53377e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.76742e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,6.43174e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,8.67708e-11,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.17063e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.5793e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.13063e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.87444e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.87791e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.2317e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,7.05811e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,9.52211e-10,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.28463e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.7331e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.33813e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.15437e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.25557e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.7412e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,7.74547e-09,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.04494e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.40974e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.90188e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.56583e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.46157e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,4.67001e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,6.30032e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,8.49978e-08,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.14671e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.54703e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.0871e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,2.81571e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,3.79868e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,5.1248e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,6.91389e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,9.32754e-07,2.46427e+06,2.46427e+06,2.29846e+06,2.07878e+06
2,1.25838e-06,2.46427e+06,2.46427e+06,2.29846e+06,2.07879e+06
2,1.69768e-06,2.46427e+06,2.46427e+06,2.29846e+06,2.07879e+06
2,2.29035e-06,2.46427e+06,2.46427e+06,2.29847e+06,2.07879e+06
2,3.08992e-06,2.46427e+06,2.46427e+06,2.29847e+06,2.07879e+06
2,4.16862e-06,2.46427e+06,2.46427e+06,2.29847e+06,2.07879e+06
2,5.62389e-06,2.46427e+06,2.46427e+06,2.29847e+06,2.07879e+06
2,7.58721e-06,2.46428e+06,2.46428e+06,2.29847e+06,2.07879e+06
2,1.02359e-05,2.46428e+06,2.46428e+06,2.29847e+06,2.07879e+06
2,1.38093e-05,2.46428e+06,2.46428e+06,2.29847e+06,2.07879e+06
2,1.86302e-05,2.46428e+06,2.46428e+06,2.29847e+06,2.0788e+06
2,2.5134e-05,2.46429e+06,2.46429e+06,2.29848e+06,2.0788e+06
2,3.39083e-05,2.46429e+06,2.46429e+06,2.29848e+06,2.0788e+06
2,4.57458e-05,2.4643e+06,2.4643e+06,2.29849e+06,2.07881e+06
2,6.17158e-05,2.46431e+06,2.46431e+06,2.2985e+06,2.07882e+06
2,8.3261e-05,2.46432e+06,2.46432e+06,2.29851e+06,2.07883e+06
2,0.000112328,2.46433e+06,2.46433e+06,2.29853e+06,2.07885e+06
2,0.000151541,2.46436e+06,2.46436e+06,2.29855e+06,2.07887e+06
2,0.000204445,2.46439e+06,2.46439e+06,2.29858e+06,2.0789e+06
2,0.000275817,2.46443e+06,2.46443e+06,2.29862e+06,2.07894e+06
